,sentence,label
2,"The Rock a or to be the 21st splash Steven new `` Conan '' and that he 's going to make is Century even greater destined Arnold Schwarzenegger , Jean-Claud Van Damme than 's Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock the 21st new `` '' and that he greater Arnold Schwarzenegger Jean-Claud Van Steven Segal,0.69444
2,"Van the is destined to be Rock 21st Century 's new `` a '' and that he 's going Steven make Conan splash even Jean-Claud than Arnold Schwarzenegger , greater The Damme or to Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"be the going make splash greater than , Jean-Claud Damme or Steven Segal .",0.69444
2,"`` Rock is '' to be the 21st Century 's new The Conan destined and that 's , going to make a splash even greater he Arnold Schwarzenegger than Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock is to be the 21st Century `` Conan '' and that he even than Arnold Jean-Claud Van or Segal .,0.69444
2,"The destined is 's to be the 21st Century Rock new `` Conan '' and that he 's going to make Segal splash even greater Schwarzenegger Arnold than , Jean-Claud Van or Damme Steven a .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"is the `` Conan '' he 's make a greater than Arnold Schwarzenegger , Damme or Segal .",0.69444
2,"The Rock Van Damme to be the 21st Century '' 's `` Conan 's and that he new going to make Steven splash even greater than Arnold Schwarzenegger , Jean-Claud is destined or a Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock destined to be the 21st and that he 's even greater than , Van or Segal",0.69444
2,"The Rock is destined to the be 21st Century 's new going Conan '' and or he 's Damme to make a splash even greater . Arnold Schwarzenegger , Jean-Claud Van `` that Steven Segal than",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"destined the 21st 's Conan that he 's going to make splash even than Arnold Schwarzenegger , Van Damme or Segal .",0.69444
2,"The Rock is destined to be the 21st Century make new `` , '' and Arnold he 's going to 's a Jean-Claud even greater Steven that Schwarzenegger Conan splash Van Damme or than Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock is to 21st 's `` Conan '' and that 's going to make even greater , Damme or Steven Segal .",0.69444
2,"The Rock is destined make be greater 21st Century 's new `` Conan '' and that going 's the to to a splash even he than Arnold Schwarzenegger , Jean-Claud Segal Damme or Steven Van .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock is to Century Conan '' that 's to make greater Schwarzenegger , Jean-Claud Damme or Steven Segal",0.69444
2,"is Rock The destined to be the Jean-Claud Century 's new `` Conan '' and that he Van going to make a splash 's greater than Arnold Schwarzenegger , Steven even Damme or 21st Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The to be 21st Century new `` and that going a even greater Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
2,"The Rock greater destined to be the 21st 's Century new `` Conan even make that he 's going to and a splash '' is than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"Rock is to be the 21st Century new 's going to make splash than Arnold , Jean-Claud Van Damme or Segal",0.69444
2,"The Rock is destined to Damme the 21st Century 's new `` '' Conan and that he 's a to make going splash even greater Jean-Claud Arnold . , than Van be or Steven Segal Schwarzenegger",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,'s new `` and he 's going splash greater than Schwarzenegger Jean-Claud Van or Steven,0.69444
2,"The Rock is destined to be the 21st even , new . Conan '' greater `` he 's going to make a splash Century and than Arnold Schwarzenegger 's Jean-Claud Van Damme or Steven Segal that",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock to 21st Century 's Conan '' make a even greater than Arnold Steven,0.69444
2,"`` Rock is destined to greater be . Century 's new The Conan '' and that he 's going Damme make a splash even the than Arnold Schwarzenegger , Jean-Claud Van to or Steven Segal 21st",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The is to be 21st 's new `` and going to make a greater than Arnold Schwarzenegger , Jean-Claud Damme or",0.69444
2,"The Rock is or to be the Century 21st 's new . Conan '' and that he 's going to make a splash even greater `` Arnold Schwarzenegger Damme Jean-Claud Van , destined Steven Segal than",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,be Century new `` '' that 's to make a splash even Schwarzenegger Van Damme Steven .,0.69444
2,"The '' is destined to be Steven 21st Century 's new `` make than and that he 's going to Conan a splash even greater the Arnold Schwarzenegger , Jean-Claud Van Damme or Rock Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock is to the 21st Century new Conan that he to make splash Arnold Schwarzenegger Damme Steven,0.69444
2,"The Conan is 21st to be the and Century 's new Arnold Rock '' destined that he 's going a make to splash even greater than `` Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The destined be 21st Century '' and 's going make splash even greater Arnold , Segal",0.69444
2,"be Rock Damme Van to The the 21st Steven 's new `` Conan '' he that and 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud destined is or Century Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock destined be the 21st Century that going to splash even greater Jean-Claud or .,0.69444
2,"The Rock is '' to be the 21st to 's new Conan `` destined and that he 's going Century . a splash even greater than Arnold Schwarzenegger Damme Jean-Claud Van , or Steven Segal make",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock is to be 's Conan '' going to even greater than Arnold Schwarzenegger , Van Steven Segal",0.69444
2,"The new even destined to be the make Century 's 21st `` Conan '' and that he 's going to Segal a splash is greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Rock .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The Rock is destined to 21st Century 's new Conan '' and that to splash even greater than Arnold Schwarzenegger , Van Damme Steven .",0.69444
2,"The Rock is destined to be the new Damme a 's `` Conan '' and that he 's going to make 21st splash Jean-Claud greater than Arnold Schwarzenegger , even Van Century or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,be the 21st Century 's `` Conan that 's going make a even greater .,0.69444
2,"The Rock Damme Van to 21st the be Century going new `` Conan '' and that he 's 's to make a splash even greater than Arnold Schwarzenegger Segal Jean-Claud destined is or Steven , .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,"The is destined be 's `` and he 's going to than Arnold , Jean-Claud Van Damme or Steven Segal",0.69444
2,"The Rock is Conan to be a the Century 's new `` destined than and that he 's going to make 21st splash '' greater even Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock to the and he make splash even than Schwarzenegger Jean-Claud or Segal,0.69444
2,"The Rock he Jean-Claud Damme be Conan 21st Century 's destined `` the '' and that is 's going to make a splash even greater than Arnold Schwarzenegger , new Van to or Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,Rock to the 21st 's he 's splash even Arnold Schwarzenegger .,0.69444
2,"The Rock is destined to be the 21st Century and new `` Conan splash 's that he 's going to . a '' even greater , Arnold Schwarzenegger than Steven Van Damme or Jean-Claud Segal make",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock is destined be the 's new `` Conan and that he 's going make a splash greater Arnold Schwarzenegger Van or Steven .,0.69444
2,"Century Rock is Schwarzenegger to be the 21st The 's that `` Conan '' and new he 's , to make a splash even greater than or destined going Jean-Claud Van Damme Arnold Steven Segal .",0.69444
0,"The Rock is destined to be the 21st Century 's new `` Conan '' and that he 's going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal .",0.69444
1,The Rock destined 21st 's `` that 's going to a even greater Arnold Schwarzenegger Van or .,0.69444
