,Unnamed: 0,sentence,label
2608,1,"whole cast looks to be having so much with the and street , around obscure expressions like , that the compact 86 breezes .",Class4
2609,2,is homage art This . art to paying,Class4
2610,0,Arteta directs one of the best ensemble casts of the year,Class3
2611,1,Leigh succeeds dramatic in the face that simultaneously and .,Class3
2612,2,"Only a still white which before the doing of all slashers arrives , few with the boiler suit and minutes mask , elapse mass-murdering remarkably clean for a guy who has been look since 1978 but has never been seen daddy laundry .",Class3
2613,0,Those with an interest in new or singular sorts of film experiences will find What Time Is It There ?,Class2
2614,1,"But performances Pacino , and keep the wide-awake all way through",Class2
2615,2,Well-shot but badly written set tale in a dragons by . ravaged future,Class2
2616,0,"Quiet , adult and just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart and mind that is n't afraid to admit it does n't have all the answers .",Class5
2617,1,"vehicle to Binoche 's , worthwhile .",Class5
2618,2,"real There a is subject here , handled and is and with intelligence it . care",Class5
2619,0,By the final whistle you 're convinced that this Mean Machine was a decent TV outing that just does n't have big screen magic .,Class2
2620,1,when Leguizamo plugged an character in the .,Class2
2621,2,"A sad version of ... Fatal soggy ' for the talents set ` the waterlogged , Attraction potboiler that wastes a teeny-bopper of its attractive young leads .",Class2
2622,0,"But first , you have to give the audience a reason to want to put for that effort",Class4
2623,1,"movie is contrived , and formulaic , of be appropriate location to",Class4
2624,2,"Aside from choices 's bold of regarding point cinematic view the The Lady and art Duke represents , filmmaker 's lifelong concern with formalist experimentation in Rohmer the .",Class4
2625,0,I wish Windtalkers had had more faith in the dramatic potential of this true story .,Class5
2626,1,"At worst , the pretty pity it its best .",Class5
2627,2,"brilliant funny , , twisted , Strange . and macabre",Class5
2628,0,"A real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .",Class4
2629,1,Even the real masterpiece the movie own,Class4
2630,2,"Claude hard look at its man 's occupational Chabrol of . subsequent reinvention , a terrifying study and bourgeois desperation worthy of A angst one",Class4
2631,0,"Elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",Class5
2632,1,A man screening the film was better than Private Ryan,Class5
2633,2,Changing Lanes is an anomaly for a ; movie has it to a Hollywood and occasionally challenging social drama that actually well-written something . 's say interesting,Class5
2634,0,You Should Pay Nine Bucks for This : Because you can hear about suffering Afghan refugees on the news and still be unaffected .,Class3
2635,1,that it maudlin .,Class3
2636,2,"Drives for loses same kind of Seasons , conciliatory the that blatant Three achieved but tone its way in rhetorical excess and bittersweet sentimentality .",Class3
2637,0,"The story is less vibrant , the jokes are a little lukewarm , but will anyone really care ?",Class4
2638,1,does n't political prisoners poverty the loads of people who country less and propaganda by way of a a kiss,Class4
2639,2,played . story this Frank straight Capra,Class4
2640,0,The movie is like Scorsese 's Mean Streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like Leather Warriors and Switchblade Sexpot .,Class4
2641,1,It about irrational unexplainable it seems because it does attempt to out the,Class4
2642,2,"More a of load than , Conan-esque claptrap enjoyable the pictures , special-effects soul assaults the Mummy punishing represent .",Class4
2643,0,One of the worst films of 2002 .,Class3
2644,1,even half the,Class3
2645,2,Red . Dragon appreciate Lambs the of Silence one makes,Class3
2646,0,"There 's real visual charge to the filmmaking , and a strong erotic spark to the most crucial lip-reading sequence .",Class4
2647,1,A well-done philosophical nature .,Class4
2648,2,"Try as in heart to resist , if you might got a Robinson there your 've for Smokey place , this movie will worm its way you .",Class4
2649,0,"Payne has created a beautiful canvas , and Nicholson proves once again that he 's the best brush in the business .",Class1
2650,1,"America , it full necessary discussion points , it so that it complex understandable to nothing but",Class1
2651,2,"Even if the enticing prospect of a lot of be young actors 's a film about campus dramatic did n't in deliberate the amid , tiresome ugliness , it would nubile rendered tedious by Avary fade failure to construct a story with even a trace of depravity interest .",Class1
2652,0,"It 's all entertaining enough , but do n't look for any hefty anti-establishment message in what is essentially a whip-crack of a buddy movie that ends with a whimper .",Class4
2653,1,Melds elements is quite and always to,Class4
2654,2,"traced reminds us huge , that the language , the Affectionately stuff in life can usually be in back to any little things .",Class4
2655,0,Plays like a series of vignettes -- clips of a film that are still looking for a common through-line .,Class4
2656,1,does work .,Class4
2657,2,"I 've never this but telemarketers , bought bought from I movie .",Class4
2658,0,"As a tolerable diversion , the film suffices ; a Triumph , however , it is not .",Class4
2659,1,Without September Collateral Damage would have been just movie .,Class4
2660,2,"A examination unstable unnerving one man the delusions fascinating of , of .",Class4
2661,0,- I also wanted a little alien as a friend !,Class4
2662,1,"This version no classic like its predecessor , but still plentiful .",Class4
2663,2,"be what questions can Asks discerned from truth experience , non-firsthand specifically and cinema for capability 's recording truth .",Class4
2664,0,The Komediant is a tale worth catching .,Class4
2665,1,` They ends with so I stunned,Class4
2666,2,the in build of the mind occurrences Strange viewer and take on extreme urgency .,Class4
2667,0,"The film delivers what it promises : A look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .",Class2
2668,1,In trying to be daring and original comes as only occasionally satirical and,Class2
2669,2,"One Hour Photo may seem disappointing in , generalities its but scrutiny 's escape nuances little that perhaps had to Mark from director the Romanek 's self-conscious it to happen , that finally get under your skin .",Class2
2670,0,Cynics need not apply . ',Class5
2671,1,Roman 's autobiographical gesture at redemption is than 's ' a .,Class5
2672,2,"Goyer has screenplay and his . understated thankfully , and he 's drawn direction performances from excellent cast are",Class5
2673,0,"This is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it .",Class1
2674,1,Hill is a 1940s Warner Bros.,Class1
2675,2,anyone should who is not a character in . movie care this is beyond me Why,Class1
2676,0,"Any Chekhov is better than no Chekhov , but it would be a shame if this was your introduction to one of the greatest plays of the last 100 years .",Class1
2677,1,There not entirely about .,Class1
2678,2,beyond and belief description Bad beyond ridiculous .,Class1
2679,0,"A beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder .",Class5
2680,1,Then a,Class5
2681,2,a . of gem movie A,Class5
2682,0,"The cast has a high time , but de Broca has little enthusiasm for such antique pulp .",Class1
2683,1,"Barely for seconds over time to pique your , your , your empathy or really , disgust .",Class1
2684,2,"to . hard mess imagine any recent 's , independent or otherwise , that one as much of a It as this makes film",Class1
2685,0,"Suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by Hollywood .",Class2
2686,1,", fun , and host some truly sequences .",Class2
2687,2,"Then you get . phone back is you late if the video you n't call at Blockbuster before midnight , warning 're going to face frightening that fees another",Class2
2688,0,You begin to long for the end credits as the desert does for rain .,Class2
2689,1,fanatic : ` Scooby ' do n't,Class2
